id;file_name;name;label
48;datasets/TestSet/data/n000241/0009_01.jpg;n000241;226
49;datasets/TestSet/data/n000241/0010_01.jpg;n000241;226
50;datasets/TestSet/data/n000272/0001_01.jpg;n000272;256
51;datasets/TestSet/data/n000272/0002_01.jpg;n000272;256
52;datasets/TestSet/data/n000272/0003_01.jpg;n000272;256
53;datasets/TestSet/data/n000272/0004_01.jpg;n000272;256
54;datasets/TestSet/data/n000272/0005_01.jpg;n000272;256
55;datasets/TestSet/data/n000272/0006_01.jpg;n000272;256
56;datasets/TestSet/data/n000272/0007_01.jpg;n000272;256
57;datasets/TestSet/data/n000272/0008_01.jpg;n000272;256
58;datasets/TestSet/data/n000272/0008_02.jpg;n000272;256
59;datasets/TestSet/data/n000272/0009_01.jpg;n000272;256
60;datasets/TestSet/data/n000300/0001_01.jpg;n000300;283
61;datasets/TestSet/data/n000300/0002_01.jpg;n000300;283
62;datasets/TestSet/data/n000300/0003_01.jpg;n000300;283
63;datasets/TestSet/data/n000300/0004_01.jpg;n000300;283
64;datasets/TestSet/data/n000300/0005_01.jpg;n000300;283
65;datasets/TestSet/data/n000300/0006_01.jpg;n000300;283
66;datasets/TestSet/data/n000300/0007_01.jpg;n000300;283
67;datasets/TestSet/data/n000300/0008_01.jpg;n000300;283
68;datasets/TestSet/data/n000300/0009_01.jpg;n000300;283
69;datasets/TestSet/data/n000300/0010_02.jpg;n000300;283
70;datasets/TestSet/data/n000302/0001_01.jpg;n000302;285
71;datasets/TestSet/data/n000302/0002_01.jpg;n000302;285
72;datasets/TestSet/data/n000302/0003_01.jpg;n000302;285
73;datasets/TestSet/data/n000302/0004_01.jpg;n000302;285
74;datasets/TestSet/data/n000302/0005_01.jpg;n000302;285
75;datasets/TestSet/data/n000302/0006_01.jpg;n000302;285
76;datasets/TestSet/data/n000302/0007_01.jpg;n000302;285
77;datasets/TestSet/data/n000302/0008_01.jpg;n000302;285
78;datasets/TestSet/data/n000302/0009_01.jpg;n000302;285
79;datasets/TestSet/data/n000302/0010_01.jpg;n000302;285
80;datasets/TestSet/data/n000395/0001_02.jpg;n000395;376
81;datasets/TestSet/data/n000395/0002_03.jpg;n000395;376
82;datasets/TestSet/data/n000395/0003_01.jpg;n000395;376
83;datasets/TestSet/data/n000395/0003_02.jpg;n000395;376
84;datasets/TestSet/data/n000395/0004_01.jpg;n000395;376
85;datasets/TestSet/data/n000395/0005_01.jpg;n000395;376
86;datasets/TestSet/data/n000395/0006_01.jpg;n000395;376
87;datasets/TestSet/data/n000395/0007_01.jpg;n000395;376
88;datasets/TestSet/data/n000395/0008_01.jpg;n000395;376
89;datasets/TestSet/data/n000395/0009_02.jpg;n000395;376
90;datasets/TestSet/data/n000419/0001_01.jpg;n000419;398
91;datasets/TestSet/data/n000419/0002_01.jpg;n000419;398
92;datasets/TestSet/data/n000419/0003_01.jpg;n000419;398
93;datasets/TestSet/data/n000419/0004_01.jpg;n000419;398
94;datasets/TestSet/data/n000419/0005_01.jpg;n000419;398
95;datasets/TestSet/data/n000419/0006_01.jpg;n000419;398
96;datasets/TestSet/data/n000419/0007_02.jpg;n000419;398
97;datasets/TestSet/data/n000419/0008_01.jpg;n000419;398
98;datasets/TestSet/data/n000419/0008_03.jpg;n000419;398
99;datasets/TestSet/data/n000419/0009_01.jpg;n000419;398
100;datasets/TestSet/data/n000427/0001_02.jpg;n000427;406
101;datasets/TestSet/data/n000427/0002_01.jpg;n000427;406
102;datasets/TestSet/data/n000427/0003_01.jpg;n000427;406
103;datasets/TestSet/data/n000427/0004_01.jpg;n000427;406
104;datasets/TestSet/data/n000427/0005_02.jpg;n000427;406
105;datasets/TestSet/data/n000427/0006_02.jpg;n000427;406
106;datasets/TestSet/data/n000427/0007_02.jpg;n000427;406
107;datasets/TestSet/data/n000427/0008_02.jpg;n000427;406
108;datasets/TestSet/data/n000427/0009_03.jpg;n000427;406
109;datasets/TestSet/data/n000427/0010_01.jpg;n000427;406
110;datasets/TestSet/data/n000458/0001_01.jpg;n000458;436
111;datasets/TestSet/data/n000458/0002_02.jpg;n000458;436
112;datasets/TestSet/data/n000458/0002_03.jpg;n000458;436
113;datasets/TestSet/data/n000458/0003_01.jpg;n000458;436
114;datasets/TestSet/data/n000458/0004_01.jpg;n000458;436
115;datasets/TestSet/data/n000458/0005_01.jpg;n000458;436
116;datasets/TestSet/data/n000458/0006_01.jpg;n000458;436
117;datasets/TestSet/data/n000458/0006_03.jpg;n000458;436
118;datasets/TestSet/data/n000458/0007_01.jpg;n000458;436
119;datasets/TestSet/data/n000458/0008_01.jpg;n000458;436
120;datasets/TestSet/data/n000483/0001_01.jpg;n000483;460
121;datasets/TestSet/data/n000483/0002_01.jpg;n000483;460
122;datasets/TestSet/data/n000483/0003_01.jpg;n000483;460
123;datasets/TestSet/data/n000483/0004_01.jpg;n000483;460
124;datasets/TestSet/data/n000483/0005_01.jpg;n000483;460
125;datasets/TestSet/data/n000483/0006_01.jpg;n000483;460
126;datasets/TestSet/data/n000483/0007_01.jpg;n000483;460
127;datasets/TestSet/data/n000483/0008_02.jpg;n000483;460
128;datasets/TestSet/data/n000483/0009_01.jpg;n000483;460
129;datasets/TestSet/data/n000483/0010_01.jpg;n000483;460
130;datasets/TestSet/data/n000497/0001_01.jpg;n000497;474
131;datasets/TestSet/data/n000497/0002_01.jpg;n000497;474
132;datasets/TestSet/data/n000497/0003_01.jpg;n000497;474
133;datasets/TestSet/data/n000497/0004_01.jpg;n000497;474
134;datasets/TestSet/data/n000497/0005_01.jpg;n000497;474
135;datasets/TestSet/data/n000497/0006_01.jpg;n000497;474
136;datasets/TestSet/data/n000497/0007_01.jpg;n000497;474
137;datasets/TestSet/data/n000497/0008_01.jpg;n000497;474
138;datasets/TestSet/data/n000497/0009_01.jpg;n000497;474
139;datasets/TestSet/data/n000497/0010_01.jpg;n000497;474
140;datasets/TestSet/data/n000498/0001_01.jpg;n000498;475
141;datasets/TestSet/data/n000498/0002_01.jpg;n000498;475
142;datasets/TestSet/data/n000498/0003_01.jpg;n000498;475
143;datasets/TestSet/data/n000498/0004_01.jpg;n000498;475
144;datasets/TestSet/data/n000498/0005_01.jpg;n000498;475
145;datasets/TestSet/data/n000498/0006_01.jpg;n000498;475
146;datasets/TestSet/data/n000498/0007_01.jpg;n000498;475
147;datasets/TestSet/data/n000498/0008_01.jpg;n000498;475
148;datasets/TestSet/data/n000498/0009_01.jpg;n000498;475
149;datasets/TestSet/data/n000498/0010_01.jpg;n000498;475
150;datasets/TestSet/data/n000521/0001_01.jpg;n000521;498
151;datasets/TestSet/data/n000521/0002_01.jpg;n000521;498
152;datasets/TestSet/data/n000521/0003_01.jpg;n000521;498
153;datasets/TestSet/data/n000521/0004_01.jpg;n000521;498
154;datasets/TestSet/data/n000521/0005_01.jpg;n000521;498
155;datasets/TestSet/data/n000521/0006_01.jpg;n000521;498
156;datasets/TestSet/data/n000521/0007_01.jpg;n000521;498
157;datasets/TestSet/data/n000521/0008_01.jpg;n000521;498
158;datasets/TestSet/data/n000521/0009_01.jpg;n000521;498
159;datasets/TestSet/data/n000521/0010_01.jpg;n000521;498
160;datasets/TestSet/data/n000551/0001_01.jpg;n000551;526
161;datasets/TestSet/data/n000551/0002_01.jpg;n000551;526
162;datasets/TestSet/data/n000551/0003_01.jpg;n000551;526
163;datasets/TestSet/data/n000551/0004_01.jpg;n000551;526
164;datasets/TestSet/data/n000551/0005_01.jpg;n000551;526
165;datasets/TestSet/data/n000551/0006_01.jpg;n000551;526
166;datasets/TestSet/data/n000551/0007_01.jpg;n000551;526
167;datasets/TestSet/data/n000551/0008_01.jpg;n000551;526
168;datasets/TestSet/data/n000551/0009_01.jpg;n000551;526
169;datasets/TestSet/data/n000551/0010_04.jpg;n000551;526
170;datasets/TestSet/data/n000638/0001_01.jpg;n000638;609
171;datasets/TestSet/data/n000638/0002_01.jpg;n000638;609
172;datasets/TestSet/data/n000638/0003_01.jpg;n000638;609
173;datasets/TestSet/data/n000638/0004_01.jpg;n000638;609
174;datasets/TestSet/data/n000638/0005_01.jpg;n000638;609
175;datasets/TestSet/data/n000638/0006_01.jpg;n000638;609
176;datasets/TestSet/data/n000638/0007_01.jpg;n000638;609
177;datasets/TestSet/data/n000638/0008_01.jpg;n000638;609
178;datasets/TestSet/data/n000638/0009_01.jpg;n000638;609
179;datasets/TestSet/data/n000638/0010_01.jpg;n000638;609
180;datasets/TestSet/data/n000712/0001_01.jpg;n000712;677
181;datasets/TestSet/data/n000712/0002_01.jpg;n000712;677
182;datasets/TestSet/data/n000712/0003_01.jpg;n000712;677
183;datasets/TestSet/data/n000712/0004_01.jpg;n000712;677
184;datasets/TestSet/data/n000712/0005_01.jpg;n000712;677
185;datasets/TestSet/data/n000712/0006_01.jpg;n000712;677
186;datasets/TestSet/data/n000712/0007_01.jpg;n000712;677
187;datasets/TestSet/data/n000712/0008_01.jpg;n000712;677
188;datasets/TestSet/data/n000712/0009_02.jpg;n000712;677
189;datasets/TestSet/data/n000712/0010_01.jpg;n000712;677
190;datasets/TestSet/data/n000721/0001_01.jpg;n000721;686
191;datasets/TestSet/data/n000721/0002_01.jpg;n000721;686
192;datasets/TestSet/data/n000721/0003_01.jpg;n000721;686
193;datasets/TestSet/data/n000721/0004_01.jpg;n000721;686
194;datasets/TestSet/data/n000721/0005_01.jpg;n000721;686
195;datasets/TestSet/data/n000721/0006_01.jpg;n000721;686
196;datasets/TestSet/data/n000721/0007_01.jpg;n000721;686
197;datasets/TestSet/data/n000721/0008_01.jpg;n000721;686
198;datasets/TestSet/data/n000721/0009_01.jpg;n000721;686
199;datasets/TestSet/data/n000721/0010_01.jpg;n000721;686
200;datasets/TestSet/data/n001088/0001_01.jpg;n001088;1030
201;datasets/TestSet/data/n001088/0002_01.jpg;n001088;1030
202;datasets/TestSet/data/n001088/0003_01.jpg;n001088;1030
203;datasets/TestSet/data/n001088/0004_01.jpg;n001088;1030
204;datasets/TestSet/data/n001088/0005_01.jpg;n001088;1030
205;datasets/TestSet/data/n001088/0006_01.jpg;n001088;1030
206;datasets/TestSet/data/n001088/0007_01.jpg;n001088;1030
207;datasets/TestSet/data/n001088/0008_01.jpg;n001088;1030
208;datasets/TestSet/data/n001088/0009_02.jpg;n001088;1030
209;datasets/TestSet/data/n001088/0010_01.jpg;n001088;1030
210;datasets/TestSet/data/n001089/0001_01.jpg;n001089;1031
211;datasets/TestSet/data/n001089/0002_02.jpg;n001089;1031
212;datasets/TestSet/data/n001089/0003_01.jpg;n001089;1031
213;datasets/TestSet/data/n001089/0004_01.jpg;n001089;1031
214;datasets/TestSet/data/n001089/0005_01.jpg;n001089;1031
215;datasets/TestSet/data/n001089/0006_01.jpg;n001089;1031
216;datasets/TestSet/data/n001089/0007_01.jpg;n001089;1031
217;datasets/TestSet/data/n001089/0008_01.jpg;n001089;1031
218;datasets/TestSet/data/n001089/0009_01.jpg;n001089;1031
219;datasets/TestSet/data/n001089/0010_01.jpg;n001089;1031
220;datasets/TestSet/data/n001360/0001_01.jpg;n001360;1277
221;datasets/TestSet/data/n001360/0002_01.jpg;n001360;1277
222;datasets/TestSet/data/n001360/0003_01.jpg;n001360;1277
223;datasets/TestSet/data/n001360/0004_01.jpg;n001360;1277
224;datasets/TestSet/data/n001360/0005_01.jpg;n001360;1277
225;datasets/TestSet/data/n001360/0006_01.jpg;n001360;1277
226;datasets/TestSet/data/n001360/0007_01.jpg;n001360;1277
227;datasets/TestSet/data/n001360/0008_01.jpg;n001360;1277
228;datasets/TestSet/data/n001360/0009_01.jpg;n001360;1277
229;datasets/TestSet/data/n001360/0010_02.jpg;n001360;1277
230;datasets/TestSet/data/n001457/0001_05.jpg;n001457;1369
231;datasets/TestSet/data/n001457/0002_01.jpg;n001457;1369
232;datasets/TestSet/data/n001457/0003_01.jpg;n001457;1369
233;datasets/TestSet/data/n001457/0004_01.jpg;n001457;1369
234;datasets/TestSet/data/n001457/0005_01.jpg;n001457;1369
235;datasets/TestSet/data/n001457/0006_03.jpg;n001457;1369
236;datasets/TestSet/data/n001457/0007_01.jpg;n001457;1369
237;datasets/TestSet/data/n001457/0008_01.jpg;n001457;1369
238;datasets/TestSet/data/n001457/0009_01.jpg;n001457;1369
239;datasets/TestSet/data/n001457/0010_01.jpg;n001457;1369
240;datasets/TestSet/data/n001466/0001_01.jpg;n001466;1378
241;datasets/TestSet/data/n001466/0001_02.jpg;n001466;1378
242;datasets/TestSet/data/n001466/0002_01.jpg;n001466;1378
243;datasets/TestSet/data/n001466/0003_01.jpg;n001466;1378
244;datasets/TestSet/data/n001466/0004_01.jpg;n001466;1378
245;datasets/TestSet/data/n001466/0005_01.jpg;n001466;1378
246;datasets/TestSet/data/n001466/0006_01.jpg;n001466;1378
247;datasets/TestSet/data/n001466/0006_02.jpg;n001466;1378
248;datasets/TestSet/data/n001466/0007_01.jpg;n001466;1378
249;datasets/TestSet/data/n001466/0008_02.jpg;n001466;1378
250;datasets/TestSet/data/n001771/0001_01.jpg;n001771;1669
251;datasets/TestSet/data/n001771/0002_01.jpg;n001771;1669
252;datasets/TestSet/data/n001771/0003_01.jpg;n001771;1669
253;datasets/TestSet/data/n001771/0003_02.jpg;n001771;1669
254;datasets/TestSet/data/n001771/0004_01.jpg;n001771;1669
255;datasets/TestSet/data/n001771/0004_02.jpg;n001771;1669
256;datasets/TestSet/data/n001771/0005_01.jpg;n001771;1669
257;datasets/TestSet/data/n001771/0005_02.jpg;n001771;1669
258;datasets/TestSet/data/n001771/0005_03.jpg;n001771;1669
259;datasets/TestSet/data/n001771/0005_04.jpg;n001771;1669
260;datasets/TestSet/data/n001821/0001_01.jpg;n001821;1714
261;datasets/TestSet/data/n001821/0002_01.jpg;n001821;1714
262;datasets/TestSet/data/n001821/0003_01.jpg;n001821;1714
263;datasets/TestSet/data/n001821/0004_01.jpg;n001821;1714
264;datasets/TestSet/data/n001821/0005_01.jpg;n001821;1714
265;datasets/TestSet/data/n001821/0006_01.jpg;n001821;1714
266;datasets/TestSet/data/n001821/0007_01.jpg;n001821;1714
267;datasets/TestSet/data/n001821/0008_01.jpg;n001821;1714
268;datasets/TestSet/data/n001821/0009_01.jpg;n001821;1714
269;datasets/TestSet/data/n001821/0010_01.jpg;n001821;1714
270;datasets/TestSet/data/n002175/0001_02.jpg;n002175;2040
271;datasets/TestSet/data/n002175/0002_01.jpg;n002175;2040
272;datasets/TestSet/data/n002175/0003_01.jpg;n002175;2040
273;datasets/TestSet/data/n002175/0004_01.jpg;n002175;2040
274;datasets/TestSet/data/n002175/0005_01.jpg;n002175;2040
275;datasets/TestSet/data/n002175/0006_01.jpg;n002175;2040
276;datasets/TestSet/data/n002175/0007_01.jpg;n002175;2040
277;datasets/TestSet/data/n002175/0008_01.jpg;n002175;2040
278;datasets/TestSet/data/n002175/0009_01.jpg;n002175;2040
279;datasets/TestSet/data/n002175/0010_01.jpg;n002175;2040
280;datasets/TestSet/data/n002190/0001_01.jpg;n002190;2054
281;datasets/TestSet/data/n002190/0002_01.jpg;n002190;2054
282;datasets/TestSet/data/n002190/0003_01.jpg;n002190;2054
283;datasets/TestSet/data/n002190/0004_01.jpg;n002190;2054
284;datasets/TestSet/data/n002190/0005_01.jpg;n002190;2054
285;datasets/TestSet/data/n002190/0006_01.jpg;n002190;2054
286;datasets/TestSet/data/n002190/0007_01.jpg;n002190;2054
287;datasets/TestSet/data/n002190/0008_01.jpg;n002190;2054
288;datasets/TestSet/data/n002190/0009_01.jpg;n002190;2054
289;datasets/TestSet/data/n002190/0010_01.jpg;n002190;2054
290;datasets/TestSet/data/n002197/0001_01.jpg;n002197;2061
291;datasets/TestSet/data/n002197/0002_01.jpg;n002197;2061
292;datasets/TestSet/data/n002197/0002_02.jpg;n002197;2061
293;datasets/TestSet/data/n002197/0003_01.jpg;n002197;2061
294;datasets/TestSet/data/n002197/0004_01.jpg;n002197;2061
295;datasets/TestSet/data/n002197/0005_01.jpg;n002197;2061
296;datasets/TestSet/data/n002197/0006_01.jpg;n002197;2061
297;datasets/TestSet/data/n002197/0007_01.jpg;n002197;2061
298;datasets/TestSet/data/n002197/0008_01.jpg;n002197;2061
299;datasets/TestSet/data/n002197/0009_01.jpg;n002197;2061
300;datasets/TestSet/data/n002250/0001_01.jpg;n002250;2111
301;datasets/TestSet/data/n002250/0002_01.jpg;n002250;2111
302;datasets/TestSet/data/n002250/0003_01.jpg;n002250;2111
303;datasets/TestSet/data/n002250/0004_01.jpg;n002250;2111
304;datasets/TestSet/data/n002250/0005_01.jpg;n002250;2111
305;datasets/TestSet/data/n002250/0006_01.jpg;n002250;2111
306;datasets/TestSet/data/n002250/0007_01.jpg;n002250;2111
307;datasets/TestSet/data/n002250/0008_01.jpg;n002250;2111
308;datasets/TestSet/data/n002250/0009_01.jpg;n002250;2111
309;datasets/TestSet/data/n002250/0010_01.jpg;n002250;2111
310;datasets/TestSet/data/n002269/0001_01.jpg;n002269;2124
311;datasets/TestSet/data/n002269/0001_03.jpg;n002269;2124
312;datasets/TestSet/data/n002269/0002_01.jpg;n002269;2124
313;datasets/TestSet/data/n002269/0003_02.jpg;n002269;2124
314;datasets/TestSet/data/n002269/0003_03.jpg;n002269;2124
315;datasets/TestSet/data/n002269/0004_02.jpg;n002269;2124
316;datasets/TestSet/data/n002269/0005_01.jpg;n002269;2124
317;datasets/TestSet/data/n002269/0006_04.jpg;n002269;2124
318;datasets/TestSet/data/n002269/0007_02.jpg;n002269;2124
319;datasets/TestSet/data/n002269/0008_01.jpg;n002269;2124
320;datasets/TestSet/data/n002362/0001_01.jpg;n002362;2212
321;datasets/TestSet/data/n002362/0002_01.jpg;n002362;2212
322;datasets/TestSet/data/n002362/0003_01.jpg;n002362;2212
323;datasets/TestSet/data/n002362/0004_01.jpg;n002362;2212
324;datasets/TestSet/data/n002362/0005_01.jpg;n002362;2212
325;datasets/TestSet/data/n002362/0006_01.jpg;n002362;2212
326;datasets/TestSet/data/n002362/0007_01.jpg;n002362;2212
327;datasets/TestSet/data/n002362/0008_01.jpg;n002362;2212
328;datasets/TestSet/data/n002362/0009_01.jpg;n002362;2212
329;datasets/TestSet/data/n002362/0010_01.jpg;n002362;2212
330;datasets/TestSet/data/n002462/0001_02.jpg;n002462;2304
331;datasets/TestSet/data/n002462/0002_01.jpg;n002462;2304
332;datasets/TestSet/data/n002462/0003_01.jpg;n002462;2304
333;datasets/TestSet/data/n002462/0004_01.jpg;n002462;2304
334;datasets/TestSet/data/n002462/0005_01.jpg;n002462;2304
335;datasets/TestSet/data/n002462/0006_01.jpg;n002462;2304
336;datasets/TestSet/data/n002462/0007_01.jpg;n002462;2304
337;datasets/TestSet/data/n002462/0008_01.jpg;n002462;2304
338;datasets/TestSet/data/n002462/0009_01.jpg;n002462;2304
339;datasets/TestSet/data/n002462/0010_01.jpg;n002462;2304
340;datasets/TestSet/data/n002476/0001_01.jpg;n002476;2316
341;datasets/TestSet/data/n002476/0002_01.jpg;n002476;2316
342;datasets/TestSet/data/n002476/0003_01.jpg;n002476;2316
343;datasets/TestSet/data/n002476/0004_01.jpg;n002476;2316
344;datasets/TestSet/data/n002476/0005_01.jpg;n002476;2316
345;datasets/TestSet/data/n002476/0006_01.jpg;n002476;2316
346;datasets/TestSet/data/n002476/0007_01.jpg;n002476;2316
347;datasets/TestSet/data/n002476/0008_01.jpg;n002476;2316
348;datasets/TestSet/data/n002476/0009_01.jpg;n002476;2316
349;datasets/TestSet/data/n002476/0010_01.jpg;n002476;2316
350;datasets/TestSet/data/n002689/0001_01.jpg;n002689;2511
351;datasets/TestSet/data/n002689/0002_01.jpg;n002689;2511
352;datasets/TestSet/data/n002689/0003_01.jpg;n002689;2511
353;datasets/TestSet/data/n002689/0004_01.jpg;n002689;2511
354;datasets/TestSet/data/n002689/0005_01.jpg;n002689;2511
355;datasets/TestSet/data/n002689/0006_01.jpg;n002689;2511
356;datasets/TestSet/data/n002689/0007_02.jpg;n002689;2511
357;datasets/TestSet/data/n002689/0008_01.jpg;n002689;2511
358;datasets/TestSet/data/n002689/0009_01.jpg;n002689;2511
359;datasets/TestSet/data/n002689/0010_01.jpg;n002689;2511
360;datasets/TestSet/data/n002705/0001_01.jpg;n002705;2526
361;datasets/TestSet/data/n002705/0002_01.jpg;n002705;2526
362;datasets/TestSet/data/n002705/0003_01.jpg;n002705;2526
363;datasets/TestSet/data/n002705/0004_01.jpg;n002705;2526
364;datasets/TestSet/data/n002705/0005_01.jpg;n002705;2526
365;datasets/TestSet/data/n002705/0006_01.jpg;n002705;2526
366;datasets/TestSet/data/n002705/0007_01.jpg;n002705;2526
367;datasets/TestSet/data/n002705/0008_01.jpg;n002705;2526
368;datasets/TestSet/data/n002705/0009_01.jpg;n002705;2526
369;datasets/TestSet/data/n002705/0010_01.jpg;n002705;2526
370;datasets/TestSet/data/n002789/0001_01.jpg;n002789;2601
371;datasets/TestSet/data/n002789/0002_01.jpg;n002789;2601
372;datasets/TestSet/data/n002789/0003_01.jpg;n002789;2601
373;datasets/TestSet/data/n002789/0004_01.jpg;n002789;2601
374;datasets/TestSet/data/n002789/0005_01.jpg;n002789;2601
375;datasets/TestSet/data/n002789/0006_01.jpg;n002789;2601
376;datasets/TestSet/data/n002789/0007_01.jpg;n002789;2601
377;datasets/TestSet/data/n002789/0008_01.jpg;n002789;2601
378;datasets/TestSet/data/n002789/0009_01.jpg;n002789;2601
379;datasets/TestSet/data/n002789/0010_01.jpg;n002789;2601
380;datasets/TestSet/data/n002848/0001_01.jpg;n002848;2656
381;datasets/TestSet/data/n002848/0002_01.jpg;n002848;2656
382;datasets/TestSet/data/n002848/0003_01.jpg;n002848;2656
383;datasets/TestSet/data/n002848/0004_01.jpg;n002848;2656
384;datasets/TestSet/data/n002848/0005_01.jpg;n002848;2656
385;datasets/TestSet/data/n002848/0006_01.jpg;n002848;2656
386;datasets/TestSet/data/n002848/0007_01.jpg;n002848;2656
387;datasets/TestSet/data/n002848/0008_01.jpg;n002848;2656
388;datasets/TestSet/data/n002848/0009_01.jpg;n002848;2656
389;datasets/TestSet/data/n002848/0010_01.jpg;n002848;2656
390;datasets/TestSet/data/n002854/0001_01.jpg;n002854;2662
391;datasets/TestSet/data/n002854/0002_01.jpg;n002854;2662
392;datasets/TestSet/data/n002854/0003_01.jpg;n002854;2662
393;datasets/TestSet/data/n002854/0004_01.jpg;n002854;2662
394;datasets/TestSet/data/n002854/0005_01.jpg;n002854;2662
395;datasets/TestSet/data/n002854/0006_01.jpg;n002854;2662
396;datasets/TestSet/data/n002854/0007_01.jpg;n002854;2662
397;datasets/TestSet/data/n002854/0008_01.jpg;n002854;2662
398;datasets/TestSet/data/n002854/0009_01.jpg;n002854;2662
399;datasets/TestSet/data/n002854/0010_01.jpg;n002854;2662
400;datasets/TestSet/data/n002977/0001_01.jpg;n002977;2775
401;datasets/TestSet/data/n002977/0002_01.jpg;n002977;2775
402;datasets/TestSet/data/n002977/0003_01.jpg;n002977;2775
403;datasets/TestSet/data/n002977/0004_01.jpg;n002977;2775
404;datasets/TestSet/data/n002977/0005_01.jpg;n002977;2775
405;datasets/TestSet/data/n002977/0006_03.jpg;n002977;2775
406;datasets/TestSet/data/n002977/0007_01.jpg;n002977;2775
407;datasets/TestSet/data/n002977/0008_01.jpg;n002977;2775
408;datasets/TestSet/data/n002977/0009_01.jpg;n002977;2775
409;datasets/TestSet/data/n002977/0010_01.jpg;n002977;2775
410;datasets/TestSet/data/n003024/0001_01.jpg;n003024;2819
411;datasets/TestSet/data/n003024/0002_01.jpg;n003024;2819
412;datasets/TestSet/data/n003024/0003_01.jpg;n003024;2819
413;datasets/TestSet/data/n003024/0004_01.jpg;n003024;2819
414;datasets/TestSet/data/n003024/0005_01.jpg;n003024;2819
415;datasets/TestSet/data/n003024/0006_01.jpg;n003024;2819
416;datasets/TestSet/data/n003024/0007_01.jpg;n003024;2819
417;datasets/TestSet/data/n003024/0008_01.jpg;n003024;2819
418;datasets/TestSet/data/n003024/0009_02.jpg;n003024;2819
419;datasets/TestSet/data/n003024/0010_01.jpg;n003024;2819
420;datasets/TestSet/data/n003063/0001_01.jpg;n003063;2858
421;datasets/TestSet/data/n003063/0002_01.jpg;n003063;2858
422;datasets/TestSet/data/n003063/0003_01.jpg;n003063;2858
423;datasets/TestSet/data/n003063/0004_01.jpg;n003063;2858
424;datasets/TestSet/data/n003063/0005_02.jpg;n003063;2858
425;datasets/TestSet/data/n003063/0006_01.jpg;n003063;2858
426;datasets/TestSet/data/n003063/0007_01.jpg;n003063;2858
427;datasets/TestSet/data/n003063/0008_01.jpg;n003063;2858
428;datasets/TestSet/data/n003063/0009_01.jpg;n003063;2858
